"film_id","title","rating","release_year","rental_duration","rental_rate","length","replacement_cost","category_id","actor_id","inventory_id","store_id"
648,OUTLAW HANKY,PG-13,2006,7,4.99,148,17.99,16,108,2956,2
648,OUTLAW HANKY,PG-13,2006,7,4.99,148,17.99,16,108,2955,1
648,OUTLAW HANKY,PG-13,2006,7,4.99,148,17.99,16,108,2954,1
648,OUTLAW HANKY,PG-13,2006,7,4.99,148,17.99,16,108,2953,1
648,OUTLAW HANKY,PG-13,2006,7,4.99,148,17.99,16,108,2952,1
652,PAJAMA JAWBREAKER,R,2006,3,0.99,126,14.99,4,108,2979,1
652,PAJAMA JAWBREAKER,R,2006,3,0.99,126,14.99,4,108,2978,1
652,PAJAMA JAWBREAKER,R,2006,3,0.99,126,14.99,4,108,2977,1
652,PAJAMA JAWBREAKER,R,2006,3,0.99,126,14.99,4,108,2976,1
655,PANTHER REDS,NC-17,2006,5,4.99,109,22.99,14,108,2991,2
655,PANTHER REDS,NC-17,2006,5,4.99,109,22.99,14,108,2990,2
655,PANTHER REDS,NC-17,2006,5,4.99,109,22.99,14,108,2989,2
655,PANTHER REDS,NC-17,2006,5,4.99,109,22.99,14,108,2988,1
655,PANTHER REDS,NC-17,2006,5,4.99,109,22.99,14,108,2987,1
655,PANTHER REDS,NC-17,2006,5,4.99,109,22.99,14,108,2986,1
673,PERSONAL LADYBUGS,PG-13,2006,3,0.99,118,19.99,12,108,3065,2
673,PERSONAL LADYBUGS,PG-13,2006,3,0.99,118,19.99,12,108,3064,2
673,PERSONAL LADYBUGS,PG-13,2006,3,0.99,118,19.99,12,108,3063,1
673,PERSONAL LADYBUGS,PG-13,2006,3,0.99,118,19.99,12,108,3062,1
693,POTTER CONNECTICUT,PG,2006,5,2.99,115,16.99,2,108,3158,2
693,POTTER CONNECTICUT,PG,2006,5,2.99,115,16.99,2,108,3157,2
693,POTTER CONNECTICUT,PG,2006,5,2.99,115,16.99,2,108,3156,2
693,POTTER CONNECTICUT,PG,2006,5,2.99,115,16.99,2,108,3155,1
693,POTTER CONNECTICUT,PG,2006,5,2.99,115,16.99,2,108,3154,1
696,PRIDE ALAMO,NC-17,2006,6,0.99,114,20.99,2,108,3171,2
696,PRIDE ALAMO,NC-17,2006,6,0.99,114,20.99,2,108,3170,2
696,PRIDE ALAMO,NC-17,2006,6,0.99,114,20.99,2,108,3169,2
696,PRIDE ALAMO,NC-17,2006,6,0.99,114,20.99,2,108,3168,1
696,PRIDE ALAMO,NC-17,2006,6,0.99,114,20.99,2,108,3167,1
702,PULP BEVERLY,G,2006,4,2.99,89,12.99,11,108,3199,2
702,PULP BEVERLY,G,2006,4,2.99,89,12.99,11,108,3198,2
702,PULP BEVERLY,G,2006,4,2.99,89,12.99,11,108,3197,2
702,PULP BEVERLY,G,2006,4,2.99,89,12.99,11,108,3196,2
702,PULP BEVERLY,G,2006,4,2.99,89,12.99,11,108,3195,1
702,PULP BEVERLY,G,2006,4,2.99,89,12.99,11,108,3194,1
702,PULP BEVERLY,G,2006,4,2.99,89,12.99,11,108,3193,1
702,PULP BEVERLY,G,2006,4,2.99,89,12.99,11,108,3192,1
721,REDS POCUS,PG-13,2006,7,4.99,182,23.99,12,108,3274,1
721,REDS POCUS,PG-13,2006,7,4.99,182,23.99,12,108,3273,1
733,RIVER OUTLAW,PG-13,2006,4,0.99,149,29.99,15,108,3336,2
733,RIVER OUTLAW,PG-13,2006,4,0.99,149,29.99,15,108,3335,2
733,RIVER OUTLAW,PG-13,2006,4,0.99,149,29.99,15,108,3334,2
733,RIVER OUTLAW,PG-13,2006,4,0.99,149,29.99,15,108,3333,1
733,RIVER OUTLAW,PG-13,2006,4,0.99,149,29.99,15,108,3332,1
733,RIVER OUTLAW,PG-13,2006,4,0.99,149,29.99,15,108,3331,1
733,RIVER OUTLAW,PG-13,2006,4,0.99,149,29.99,15,108,3330,1
741,ROMAN PUNK,NC-17,2006,7,0.99,81,28.99,12,108,3381,2
741,ROMAN PUNK,NC-17,2006,7,0.99,81,28.99,12,108,3380,2
741,ROMAN PUNK,NC-17,2006,7,0.99,81,28.99,12,108,3379,1
741,ROMAN PUNK,NC-17,2006,7,0.99,81,28.99,12,108,3378,1
741,ROMAN PUNK,NC-17,2006,7,0.99,81,28.99,12,108,3377,1
741,ROMAN PUNK,NC-17,2006,7,0.99,81,28.99,12,108,3376,1
744,ROOTS REMEMBER,PG-13,2006,4,0.99,89,23.99,4,108,3392,2
744,ROOTS REMEMBER,PG-13,2006,4,0.99,89,23.99,4,108,3391,2
744,ROOTS REMEMBER,PG-13,2006,4,0.99,89,23.99,4,108,3390,2
744,ROOTS REMEMBER,PG-13,2006,4,0.99,89,23.99,4,108,3389,1
744,ROOTS REMEMBER,PG-13,2006,4,0.99,89,23.99,4,108,3388,1
887,THIEF PELICAN,PG-13,2006,5,4.99,135,28.99,2,108,4072,2
887,THIEF PELICAN,PG-13,2006,5,4.99,135,28.99,2,108,4071,2
887,THIEF PELICAN,PG-13,2006,5,4.99,135,28.99,2,108,4070,1
887,THIEF PELICAN,PG-13,2006,5,4.99,135,28.99,2,108,4069,1
887,THIEF PELICAN,PG-13,2006,5,4.99,135,28.99,2,108,4068,1
887,THIEF PELICAN,PG-13,2006,5,4.99,135,28.99,2,108,4067,1
892,TITANIC BOONDOCK,R,2006,3,4.99,104,18.99,2,108,4100,2
892,TITANIC BOONDOCK,R,2006,3,4.99,104,18.99,2,108,4099,2
892,TITANIC BOONDOCK,R,2006,3,4.99,104,18.99,2,108,4098,2
892,TITANIC BOONDOCK,R,2006,3,4.99,104,18.99,2,108,4097,2
892,TITANIC BOONDOCK,R,2006,3,4.99,104,18.99,2,108,4096,1
892,TITANIC BOONDOCK,R,2006,3,4.99,104,18.99,2,108,4095,1
892,TITANIC BOONDOCK,R,2006,3,4.99,104,18.99,2,108,4094,1
894,TOMATOES HELLFIGHTERS,PG,2006,6,0.99,68,23.99,16,108,4113,2
894,TOMATOES HELLFIGHTERS,PG,2006,6,0.99,68,23.99,16,108,4112,2
894,TOMATOES HELLFIGHTERS,PG,2006,6,0.99,68,23.99,16,108,4111,1
894,TOMATOES HELLFIGHTERS,PG,2006,6,0.99,68,23.99,16,108,4110,1
894,TOMATOES HELLFIGHTERS,PG,2006,6,0.99,68,23.99,16,108,4109,1
920,UNBREAKABLE KARATE,G,2006,3,0.99,62,16.99,13,108,4234,2
920,UNBREAKABLE KARATE,G,2006,3,0.99,62,16.99,13,108,4233,2
920,UNBREAKABLE KARATE,G,2006,3,0.99,62,16.99,13,108,4232,1
920,UNBREAKABLE KARATE,G,2006,3,0.99,62,16.99,13,108,4231,1
920,UNBREAKABLE KARATE,G,2006,3,0.99,62,16.99,13,108,4230,1
958,WARDROBE PHANTOM,G,2006,6,2.99,178,19.99,7,108,4389,2
958,WARDROBE PHANTOM,G,2006,6,2.99,178,19.99,7,108,4388,2
958,WARDROBE PHANTOM,G,2006,6,2.99,178,19.99,7,108,4387,2
958,WARDROBE PHANTOM,G,2006,6,2.99,178,19.99,7,108,4386,1
958,WARDROBE PHANTOM,G,2006,6,2.99,178,19.99,7,108,4385,1
958,WARDROBE PHANTOM,G,2006,6,2.99,178,19.99,7,108,4384,1
966,WEDDING APOLLO,PG,2006,3,0.99,70,14.99,6,108,4421,2
966,WEDDING APOLLO,PG,2006,3,0.99,70,14.99,6,108,4420,2
966,WEDDING APOLLO,PG,2006,3,0.99,70,14.99,6,108,4419,2
966,WEDDING APOLLO,PG,2006,3,0.99,70,14.99,6,108,4418,2
966,WEDDING APOLLO,PG,2006,3,0.99,70,14.99,6,108,4417,1
966,WEDDING APOLLO,PG,2006,3,0.99,70,14.99,6,108,4416,1
12,ALASKA PHANTOM,PG,2006,6,0.99,136,22.99,12,109,66,2
12,ALASKA PHANTOM,PG,2006,6,0.99,136,22.99,12,109,65,2
12,ALASKA PHANTOM,PG,2006,6,0.99,136,22.99,12,109,64,2
12,ALASKA PHANTOM,PG,2006,6,0.99,136,22.99,12,109,63,2
12,ALASKA PHANTOM,PG,2006,6,0.99,136,22.99,12,109,62,1
12,ALASKA PHANTOM,PG,2006,6,0.99,136,22.99,12,109,61,1
12,ALASKA PHANTOM,PG,2006,6,0.99,136,22.99,12,109,60,1
48,BACKLASH UNDEFEATED,PG-13,2006,3,4.99,118,24.99,3,109,215,2
48,BACKLASH UNDEFEATED,PG-13,2006,3,4.99,118,24.99,3,109,214,2
48,BACKLASH UNDEFEATED,PG-13,2006,3,4.99,118,24.99,3,109,213,1
48,BACKLASH UNDEFEATED,PG-13,2006,3,4.99,118,24.99,3,109,212,1
77,BIRDS PERDITION,G,2006,5,4.99,61,15.99,13,109,350,2
77,BIRDS PERDITION,G,2006,5,4.99,61,15.99,13,109,349,2
77,BIRDS PERDITION,G,2006,5,4.99,61,15.99,13,109,348,1
77,BIRDS PERDITION,G,2006,5,4.99,61,15.99,13,109,347,1
77,BIRDS PERDITION,G,2006,5,4.99,61,15.99,13,109,346,1
77,BIRDS PERDITION,G,2006,5,4.99,61,15.99,13,109,345,1
157,CLOCKWORK PARADISE,PG-13,2006,7,0.99,143,29.99,3,109,718,2
157,CLOCKWORK PARADISE,PG-13,2006,7,0.99,143,29.99,3,109,717,2
157,CLOCKWORK PARADISE,PG-13,2006,7,0.99,143,29.99,3,109,716,2
174,CONFIDENTIAL INTERVIEW,NC-17,2006,6,4.99,180,13.99,12,109,802,2
174,CONFIDENTIAL INTERVIEW,NC-17,2006,6,4.99,180,13.99,12,109,801,2
174,CONFIDENTIAL INTERVIEW,NC-17,2006,6,4.99,180,13.99,12,109,800,2
174,CONFIDENTIAL INTERVIEW,NC-17,2006,6,4.99,180,13.99,12,109,799,2
174,CONFIDENTIAL INTERVIEW,NC-17,2006,6,4.99,180,13.99,12,109,798,1
174,CONFIDENTIAL INTERVIEW,NC-17,2006,6,4.99,180,13.99,12,109,797,1
174,CONFIDENTIAL INTERVIEW,NC-17,2006,6,4.99,180,13.99,12,109,796,1
174,CONFIDENTIAL INTERVIEW,NC-17,2006,6,4.99,180,13.99,12,109,795,1
190,CREEPERS KANE,NC-17,2006,5,4.99,172,23.99,4,109,866,2
190,CREEPERS KANE,NC-17,2006,5,4.99,172,23.99,4,109,865,2
190,CREEPERS KANE,NC-17,2006,5,4.99,172,23.99,4,109,864,2
190,CREEPERS KANE,NC-17,2006,5,4.99,172,23.99,4,109,863,2
243,DOORS PRESIDENT,NC-17,2006,3,4.99,49,22.99,2,109,1094,2
243,DOORS PRESIDENT,NC-17,2006,3,4.99,49,22.99,2,109,1093,2
243,DOORS PRESIDENT,NC-17,2006,3,4.99,49,22.99,2,109,1092,2
243,DOORS PRESIDENT,NC-17,2006,3,4.99,49,22.99,2,109,1091,2
243,DOORS PRESIDENT,NC-17,2006,3,4.99,49,22.99,2,109,1090,1
243,DOORS PRESIDENT,NC-17,2006,3,4.99,49,22.99,2,109,1089,1
281,ENCINO ELF,G,2006,6,0.99,143,9.99,10,109,1271,2
281,ENCINO ELF,G,2006,6,0.99,143,9.99,10,109,1270,2
281,ENCINO ELF,G,2006,6,0.99,143,9.99,10,109,1269,2
281,ENCINO ELF,G,2006,6,0.99,143,9.99,10,109,1268,2
281,ENCINO ELF,G,2006,6,0.99,143,9.99,10,109,1267,1
281,ENCINO ELF,G,2006,6,0.99,143,9.99,10,109,1266,1
393,HALLOWEEN NUTS,PG-13,2006,6,2.99,47,19.99,6,109,1811,1
393,HALLOWEEN NUTS,PG-13,2006,6,2.99,47,19.99,6,109,1810,1
463,INSTINCT AIRPORT,PG,2006,4,2.99,116,21.99,15,109,2143,2
463,INSTINCT AIRPORT,PG,2006,4,2.99,116,21.99,15,109,2142,2
463,INSTINCT AIRPORT,PG,2006,4,2.99,116,21.99,15,109,2141,1
463,INSTINCT AIRPORT,PG,2006,4,2.99,116,21.99,15,109,2140,1
463,INSTINCT AIRPORT,PG,2006,4,2.99,116,21.99,15,109,2139,1
622,NEWSIES STORY,G,2006,4,0.99,159,25.99,6,109,2837,2
622,NEWSIES STORY,G,2006,4,0.99,159,25.99,6,109,2836,2
657,PARADISE SABRINA,PG-13,2006,5,2.99,48,12.99,5,109,2999,2
657,PARADISE SABRINA,PG-13,2006,5,2.99,48,12.99,5,109,2998,2
657,PARADISE SABRINA,PG-13,2006,5,2.99,48,12.99,5,109,2997,1
657,PARADISE SABRINA,PG-13,2006,5,2.99,48,12.99,5,109,2996,1
657,PARADISE SABRINA,PG-13,2006,5,2.99,48,12.99,5,109,2995,1
657,PARADISE SABRINA,PG-13,2006,5,2.99,48,12.99,5,109,2994,1
694,PREJUDICE OLEANDER,PG-13,2006,6,4.99,98,15.99,4,109,3164,2
694,PREJUDICE OLEANDER,PG-13,2006,6,4.99,98,15.99,4,109,3163,2
694,PREJUDICE OLEANDER,PG-13,2006,6,4.99,98,15.99,4,109,3162,1
694,PREJUDICE OLEANDER,PG-13,2006,6,4.99,98,15.99,4,109,3161,1
694,PREJUDICE OLEANDER,PG-13,2006,6,4.99,98,15.99,4,109,3160,1
694,PREJUDICE OLEANDER,PG-13,2006,6,4.99,98,15.99,4,109,3159,1
700,PRIX UNDEFEATED,R,2006,4,2.99,115,13.99,8,109,3191,2
700,PRIX UNDEFEATED,R,2006,4,2.99,115,13.99,8,109,3190,2
700,PRIX UNDEFEATED,R,2006,4,2.99,115,13.99,8,109,3189,2
732,RINGS HEARTBREAKERS,G,2006,5,0.99,58,17.99,1,109,3329,1
732,RINGS HEARTBREAKERS,G,2006,5,0.99,58,17.99,1,109,3328,1
732,RINGS HEARTBREAKERS,G,2006,5,0.99,58,17.99,1,109,3327,1
732,RINGS HEARTBREAKERS,G,2006,5,0.99,58,17.99,1,109,3326,1
753,RUSH GOODFELLAS,PG,2006,3,0.99,48,20.99,8,109,3438,2
753,RUSH GOODFELLAS,PG,2006,3,0.99,48,20.99,8,109,3437,2
753,RUSH GOODFELLAS,PG,2006,3,0.99,48,20.99,8,109,3436,2
753,RUSH GOODFELLAS,PG,2006,3,0.99,48,20.99,8,109,3435,2
753,RUSH GOODFELLAS,PG,2006,3,0.99,48,20.99,8,109,3434,1
753,RUSH GOODFELLAS,PG,2006,3,0.99,48,20.99,8,109,3433,1
753,RUSH GOODFELLAS,PG,2006,3,0.99,48,20.99,8,109,3432,1
753,RUSH GOODFELLAS,PG,2006,3,0.99,48,20.99,8,109,3431,1
785,SHAWSHANK BUBBLE,PG,2006,6,4.99,80,20.99,16,109,3593,2
785,SHAWSHANK BUBBLE,PG,2006,6,4.99,80,20.99,16,109,3592,2
785,SHAWSHANK BUBBLE,PG,2006,6,4.99,80,20.99,16,109,3591,1
785,SHAWSHANK BUBBLE,PG,2006,6,4.99,80,20.99,16,109,3590,1
785,SHAWSHANK BUBBLE,PG,2006,6,4.99,80,20.99,16,109,3589,1
785,SHAWSHANK BUBBLE,PG,2006,6,4.99,80,20.99,16,109,3588,1
786,SHEPHERD MIDSUMMER,R,2006,7,0.99,113,14.99,3,109,3600,2
786,SHEPHERD MIDSUMMER,R,2006,7,0.99,113,14.99,3,109,3599,2
786,SHEPHERD MIDSUMMER,R,2006,7,0.99,113,14.99,3,109,3598,2
786,SHEPHERD MIDSUMMER,R,2006,7,0.99,113,14.99,3,109,3597,2
786,SHEPHERD MIDSUMMER,R,2006,7,0.99,113,14.99,3,109,3596,1
786,SHEPHERD MIDSUMMER,R,2006,7,0.99,113,14.99,3,109,3595,1
786,SHEPHERD MIDSUMMER,R,2006,7,0.99,113,14.99,3,109,3594,1
863,SUN CONFESSIONS,R,2006,5,0.99,141,9.99,14,109,3962,2
863,SUN CONFESSIONS,R,2006,5,0.99,141,9.99,14,109,3961,2
863,SUN CONFESSIONS,R,2006,5,0.99,141,9.99,14,109,3960,2
863,SUN CONFESSIONS,R,2006,5,0.99,141,9.99,14,109,3959,1
863,SUN CONFESSIONS,R,2006,5,0.99,141,9.99,14,109,3958,1
863,SUN CONFESSIONS,R,2006,5,0.99,141,9.99,14,109,3957,1
863,SUN CONFESSIONS,R,2006,5,0.99,141,9.99,14,109,3956,1
885,TEXAS WATCH,NC-17,2006,7,0.99,179,22.99,11,109,4062,1
885,TEXAS WATCH,NC-17,2006,7,0.99,179,22.99,11,109,4061,1
967,WEEKEND PERSONAL,R,2006,5,2.99,134,26.99,14,109,4426,2
967,WEEKEND PERSONAL,R,2006,5,2.99,134,26.99,14,109,4425,2
967,WEEKEND PERSONAL,R,2006,5,2.99,134,26.99,14,109,4424,1
967,WEEKEND PERSONAL,R,2006,5,2.99,134,26.99,14,109,4423,1
967,WEEKEND PERSONAL,R,2006,5,2.99,134,26.99,14,109,4422,1
8,AIRPORT POLLOCK,R,2006,6,4.99,54,15.99,11,110,40,2
8,AIRPORT POLLOCK,R,2006,6,4.99,54,15.99,11,110,39,2
8,AIRPORT POLLOCK,R,2006,6,4.99,54,15.99,11,110,38,2
8,AIRPORT POLLOCK,R,2006,6,4.99,54,15.99,11,110,37,2
27,ANONYMOUS HUMAN,NC-17,2006,7,0.99,179,12.99,15,110,138,1
27,ANONYMOUS HUMAN,NC-17,2006,7,0.99,179,12.99,15,110,137,1
27,ANONYMOUS HUMAN,NC-17,2006,7,0.99,179,12.99,15,110,136,1
27,ANONYMOUS HUMAN,NC-17,2006,7,0.99,179,12.99,15,110,135,1
62,BED HIGHBALL,NC-17,2006,5,2.99,106,23.99,6,110,279,2
62,BED HIGHBALL,NC-17,2006,5,2.99,106,23.99,6,110,278,2
120,CARIBBEAN LIBERTY,NC-17,2006,3,4.99,92,16.99,15,110,553,1
120,CARIBBEAN LIBERTY,NC-17,2006,3,4.99,92,16.99,15,110,552,1
120,CARIBBEAN LIBERTY,NC-17,2006,3,4.99,92,16.99,15,110,551,1
126,CASUALTIES ENCINO,G,2006,3,4.99,179,16.99,1,110,579,2
126,CASUALTIES ENCINO,G,2006,3,4.99,179,16.99,1,110,578,2
126,CASUALTIES ENCINO,G,2006,3,4.99,179,16.99,1,110,577,2
156,CLERKS ANGELS,G,2006,3,4.99,164,15.99,6,110,715,2
156,CLERKS ANGELS,G,2006,3,4.99,164,15.99,6,110,714,2
292,EXCITEMENT EVE,G,2006,3,0.99,51,20.99,1,110,1324,2
292,EXCITEMENT EVE,G,2006,3,0.99,51,20.99,1,110,1323,2
292,EXCITEMENT EVE,G,2006,3,0.99,51,20.99,1,110,1322,2
292,EXCITEMENT EVE,G,2006,3,0.99,51,20.99,1,110,1321,1
292,EXCITEMENT EVE,G,2006,3,0.99,51,20.99,1,110,1320,1
292,EXCITEMENT EVE,G,2006,3,0.99,51,20.99,1,110,1319,1
343,FULL FLATLINERS,PG,2006,6,2.99,94,14.99,3,110,1564,1
343,FULL FLATLINERS,PG,2006,6,2.99,94,14.99,3,110,1563,1
360,GLASS DYING,G,2006,4,0.99,103,24.99,1,110,1650,1
360,GLASS DYING,G,2006,4,0.99,103,24.99,1,110,1649,1
360,GLASS DYING,G,2006,4,0.99,103,24.99,1,110,1648,1
360,GLASS DYING,G,2006,4,0.99,103,24.99,1,110,1647,1
369,GOODFELLAS SALUTE,PG,2006,4,4.99,56,22.99,14,110,1697,2
369,GOODFELLAS SALUTE,PG,2006,4,4.99,56,22.99,14,110,1696,2
369,GOODFELLAS SALUTE,PG,2006,4,4.99,56,22.99,14,110,1695,2
369,GOODFELLAS SALUTE,PG,2006,4,4.99,56,22.99,14,110,1694,2
369,GOODFELLAS SALUTE,PG,2006,4,4.99,56,22.99,14,110,1693,1
369,GOODFELLAS SALUTE,PG,2006,4,4.99,56,22.99,14,110,1692,1
369,GOODFELLAS SALUTE,PG,2006,4,4.99,56,22.99,14,110,1691,1
369,GOODFELLAS SALUTE,PG,2006,4,4.99,56,22.99,14,110,1690,1
435,HOTEL HAPPINESS,PG-13,2006,6,4.99,181,28.99,9,110,1999,1
435,HOTEL HAPPINESS,PG-13,2006,6,4.99,181,28.99,9,110,1998,1
513,LEATHERNECKS DWARFS,PG-13,2006,6,2.99,153,21.99,16,110,2359,2
513,LEATHERNECKS DWARFS,PG-13,2006,6,2.99,153,21.99,16,110,2358,2
525,LOATHING LEGALLY,R,2006,4,0.99,140,29.99,4,110,2409,2
525,LOATHING LEGALLY,R,2006,4,0.99,140,29.99,4,110,2408,2
525,LOATHING LEGALLY,R,2006,4,0.99,140,29.99,4,110,2407,2
525,LOATHING LEGALLY,R,2006,4,0.99,140,29.99,4,110,2406,2
525,LOATHING LEGALLY,R,2006,4,0.99,140,29.99,4,110,2405,1
525,LOATHING LEGALLY,R,2006,4,0.99,140,29.99,4,110,2404,1
525,LOATHING LEGALLY,R,2006,4,0.99,140,29.99,4,110,2403,1
525,LOATHING LEGALLY,R,2006,4,0.99,140,29.99,4,110,2402,1
539,LUCK OPUS,NC-17,2006,7,2.99,152,21.99,7,110,2466,1
539,LUCK OPUS,NC-17,2006,7,2.99,152,21.99,7,110,2465,1
545,MADNESS ATTACKS,PG-13,2006,4,0.99,178,14.99,9,110,2489,2
545,MADNESS ATTACKS,PG-13,2006,4,0.99,178,14.99,9,110,2488,2
545,MADNESS ATTACKS,PG-13,2006,4,0.99,178,14.99,9,110,2487,1
545,MADNESS ATTACKS,PG-13,2006,4,0.99,178,14.99,9,110,2486,1
545,MADNESS ATTACKS,PG-13,2006,4,0.99,178,14.99,9,110,2485,1
545,MADNESS ATTACKS,PG-13,2006,4,0.99,178,14.99,9,110,2484,1
625,NONE SPIKING,NC-17,2006,3,0.99,83,18.99,14,110,2856,2
625,NONE SPIKING,NC-17,2006,3,0.99,83,18.99,14,110,2855,2
625,NONE SPIKING,NC-17,2006,3,0.99,83,18.99,14,110,2854,2
625,NONE SPIKING,NC-17,2006,3,0.99,83,18.99,14,110,2853,2
625,NONE SPIKING,NC-17,2006,3,0.99,83,18.99,14,110,2852,1
625,NONE SPIKING,NC-17,2006,3,0.99,83,18.99,14,110,2851,1
625,NONE SPIKING,NC-17,2006,3,0.99,83,18.99,14,110,2850,1
650,PACIFIC AMISTAD,G,2006,3,0.99,144,27.99,6,110,2969,2
650,PACIFIC AMISTAD,G,2006,3,0.99,144,27.99,6,110,2968,2
650,PACIFIC AMISTAD,G,2006,3,0.99,144,27.99,6,110,2967,2
650,PACIFIC AMISTAD,G,2006,3,0.99,144,27.99,6,110,2966,2
650,PACIFIC AMISTAD,G,2006,3,0.99,144,27.99,6,110,2965,1
650,PACIFIC AMISTAD,G,2006,3,0.99,144,27.99,6,110,2964,1
912,TROJAN TOMORROW,PG,2006,3,2.99,52,9.99,14,110,4194,2
912,TROJAN TOMORROW,PG,2006,3,2.99,52,9.99,14,110,4193,2
912,TROJAN TOMORROW,PG,2006,3,2.99,52,9.99,14,110,4192,2
912,TROJAN TOMORROW,PG,2006,3,2.99,52,9.99,14,110,4191,1
912,TROJAN TOMORROW,PG,2006,3,2.99,52,9.99,14,110,4190,1
912,TROJAN TOMORROW,PG,2006,3,2.99,52,9.99,14,110,4189,1
961,WASH HEAVENLY,R,2006,7,4.99,161,22.99,9,110,4399,2
961,WASH HEAVENLY,R,2006,7,4.99,161,22.99,9,110,4398,2
961,WASH HEAVENLY,R,2006,7,4.99,161,22.99,9,110,4397,1
961,WASH HEAVENLY,R,2006,7,4.99,161,22.99,9,110,4396,1
961,WASH HEAVENLY,R,2006,7,4.99,161,22.99,9,110,4395,1
987,WORDS HUNTER,PG,2006,3,2.99,116,13.99,12,110,4524,2
987,WORDS HUNTER,PG,2006,3,2.99,116,13.99,12,110,4523,2
987,WORDS HUNTER,PG,2006,3,2.99,116,13.99,12,110,4522,1
987,WORDS HUNTER,PG,2006,3,2.99,116,13.99,12,110,4521,1
61,BEAUTY GREASE,G,2006,5,4.99,175,28.99,7,111,277,2
61,BEAUTY GREASE,G,2006,5,4.99,175,28.99,7,111,276,2
61,BEAUTY GREASE,G,2006,5,4.99,175,28.99,7,111,275,1
61,BEAUTY GREASE,G,2006,5,4.99,175,28.99,7,111,274,1
61,BEAUTY GREASE,G,2006,5,4.99,175,28.99,7,111,273,1
61,BEAUTY GREASE,G,2006,5,4.99,175,28.99,7,111,272,1
78,BLACKOUT PRIVATE,PG,2006,7,2.99,85,12.99,2,111,357,2
78,BLACKOUT PRIVATE,PG,2006,7,2.99,85,12.99,2,111,356,2
78,BLACKOUT PRIVATE,PG,2006,7,2.99,85,12.99,2,111,355,2
78,BLACKOUT PRIVATE,PG,2006,7,2.99,85,12.99,2,111,354,2
78,BLACKOUT PRIVATE,PG,2006,7,2.99,85,12.99,2,111,353,1
78,BLACKOUT PRIVATE,PG,2006,7,2.99,85,12.99,2,111,352,1
78,BLACKOUT PRIVATE,PG,2006,7,2.99,85,12.99,2,111,351,1
98,BRIGHT ENCOUNTERS,PG-13,2006,4,4.99,73,12.99,7,111,444,1
98,BRIGHT ENCOUNTERS,PG-13,2006,4,4.99,73,12.99,7,111,443,1
98,BRIGHT ENCOUNTERS,PG-13,2006,4,4.99,73,12.99,7,111,442,1
162,CLUELESS BUCKET,R,2006,4,2.99,95,13.99,1,111,744,2
162,CLUELESS BUCKET,R,2006,4,2.99,95,13.99,1,111,743,2
162,CLUELESS BUCKET,R,2006,4,2.99,95,13.99,1,111,742,2
162,CLUELESS BUCKET,R,2006,4,2.99,95,13.99,1,111,741,2
162,CLUELESS BUCKET,R,2006,4,2.99,95,13.99,1,111,740,1
162,CLUELESS BUCKET,R,2006,4,2.99,95,13.99,1,111,739,1
162,CLUELESS BUCKET,R,2006,4,2.99,95,13.99,1,111,738,1
179,CONQUERER NUTS,G,2006,4,4.99,173,14.99,7,111,822,1
179,CONQUERER NUTS,G,2006,4,4.99,173,14.99,7,111,821,1
179,CONQUERER NUTS,G,2006,4,4.99,173,14.99,7,111,820,1
179,CONQUERER NUTS,G,2006,4,4.99,173,14.99,7,111,819,1
194,CROW GREASE,PG,2006,6,0.99,104,22.99,1,111,884,2
194,CROW GREASE,PG,2006,6,0.99,104,22.99,1,111,883,2
194,CROW GREASE,PG,2006,6,0.99,104,22.99,1,111,882,1
194,CROW GREASE,PG,2006,6,0.99,104,22.99,1,111,881,1
382,GRIT CLOCKWORK,PG,2006,3,0.99,137,21.99,10,111,1764,2
382,GRIT CLOCKWORK,PG,2006,3,0.99,137,21.99,10,111,1763,2
382,GRIT CLOCKWORK,PG,2006,3,0.99,137,21.99,10,111,1762,2
382,GRIT CLOCKWORK,PG,2006,3,0.99,137,21.99,10,111,1761,2
382,GRIT CLOCKWORK,PG,2006,3,0.99,137,21.99,10,111,1760,1
382,GRIT CLOCKWORK,PG,2006,3,0.99,137,21.99,10,111,1759,1
382,GRIT CLOCKWORK,PG,2006,3,0.99,137,21.99,10,111,1758,1
382,GRIT CLOCKWORK,PG,2006,3,0.99,137,21.99,10,111,1757,1
403,HARRY IDAHO,PG-13,2006,5,4.99,121,18.99,7,111,1856,2
403,HARRY IDAHO,PG-13,2006,5,4.99,121,18.99,7,111,1855,2
403,HARRY IDAHO,PG-13,2006,5,4.99,121,18.99,7,111,1854,2
403,HARRY IDAHO,PG-13,2006,5,4.99,121,18.99,7,111,1853,2
403,HARRY IDAHO,PG-13,2006,5,4.99,121,18.99,7,111,1852,1
403,HARRY IDAHO,PG-13,2006,5,4.99,121,18.99,7,111,1851,1
403,HARRY IDAHO,PG-13,2006,5,4.99,121,18.99,7,111,1850,1
403,HARRY IDAHO,PG-13,2006,5,4.99,121,18.99,7,111,1849,1
407,HAWK CHILL,PG-13,2006,5,0.99,47,12.99,6,111,1866,1
407,HAWK CHILL,PG-13,2006,5,0.99,47,12.99,6,111,1865,1
414,HELLFIGHTERS SIERRA,PG,2006,3,2.99,75,23.99,9,111,1904,2
414,HELLFIGHTERS SIERRA,PG,2006,3,2.99,75,23.99,9,111,1903,2
